MSISDN;GA_DATE;ID_DSF;DEVICE;VALID_FLAG;REMARKS
6289531783913;20260324;488382;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 488382
6289531783914;20260324;488382;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 488382
6289531783915;20260324;488382;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 488382
6289531783917;20260324;488382;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 488382
6289531783955;20260324;488382;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 488382
6289531783956;20260324;488382;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 488382
6289531783957;20260324;488382;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 488382
6289531783958;20260324;488382;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 488382
6289531783959;20260324;488382;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 488382
6289531794836;20260325;401873;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 401873
6289531794837;20260325;401873;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 401873
6289531794838;20260325;401873;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 401873
6289531794839;20260325;401873;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 401873
6289531794840;20260325;401873;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 401873
6289531795105;20260325;401873;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 401873
6289531795106;20260325;401873;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 401873
6289531795107;20260325;401873;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 401873
6289531795108;20260325;401873;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 401873
6289531795109;20260325;401873;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 401873
6285711951172;20260309;SFMEDAN45;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951944;20260311;TFSMSIADEM1;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711952042;20260311;TFSMSIADEM1;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951948;20260312;SFSIANTAR01;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951949;20260312;SFSIANTAR02;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951946;20260312;SFSIANTAR03;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951169;20260313;SFMEDAN45;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711950884;20260313;SFSDP13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711950869;20260313;SFSDP13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951164;20260314;SFMEDAN45;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711954574;20260316;SFPAKAM17;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947957;20260312;SFSDP44;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951609;20260307;SFSDP13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951905;20260316;SFSDP55;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951907;20260316;SFSDP55;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711952003;20260316;SFSDP55;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711952001;20260317;SFSDP13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951998;20260317;SFSDP13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711952006;20260317;SFSDP13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711952005;20260317;SFSDP13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951773;20260318;SFSIANTAR03;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951774;20260318;SFSIANTAR03;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951775;20260318;SFSIANTAR03;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711952044;20260318;TFSMSIADEM3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711952045;20260318;TFSMSIADEM3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711952046;20260318;TFSMSIADEM3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711952047;20260318;TFSMSIADEM3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951950;20260318;SFSIANTAR01;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951790;20260318;SFSIANTAR01;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951796;20260318;SFSIANTAR01;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951792;20260318;SFSIANTAR02;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951793;20260318;SFSIANTAR02;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951787;20260318;SFSIANTAR02;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711952043;20260318;TFSMSIADEM1;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951778;20260318;TFSMSIADEM1;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951772;20260318;TFSMSIADEM1;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711954582;20260319;SFMEDAN79;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711954579;20260319;SFMEDAN79;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711954587;20260319;SFMEDAN79;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711954576;20260325;SFMEDAN45;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951981;20260326;TFSMSIADEM1;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711940851;20260320;SFTEBKIS17;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951421;20260320;SFTEBKIS17;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951422;20260320;SFTEBKIS17;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951423;20260320;SFTEBKIS17;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951424;20260320;SFTEBKIS17;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951425;20260320;SFTEBKIS17;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951440;20260320;SFTEBKIS17;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951442;20260320;SFTEBKIS17;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951445;20260320;SFTEBKIS17;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951446;20260320;SFTEBKIS17;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711948426;20260319;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711948427;20260319;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711948428;20260319;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711948429;20260319;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711948431;20260314;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882655862;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882655863;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882655864;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882655865;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882655866;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656084;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656085;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656086;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656087;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656088;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882655816;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882655818;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882655819;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882655820;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882655821;20260327;TFSMACEH3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656072;NOT FOUND;SFACEHBDA15;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6285882656074;NOT FOUND;SFACEHBDA15;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6285882656076;NOT FOUND;SFACEHBDA15;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6285882656077;20260326;SFACEHBDA15;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656078;NOT FOUND;SFACEHBDA15;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6285882656066;20260327;SFACEHBDA14;4G Device;0;Ada di Raw Data, namun ORG_ID: TFSMACEH3
6285882656067;20260327;SFACEHBDA14;4G Device;0;Ada di Raw Data, namun ORG_ID: TFSMACEH3
6285882656073;20260327;SFACEHBDA14;4G Device;0;Ada di Raw Data, namun ORG_ID: TFSMACEH3
6285882656070;20260327;SFACEHBDA14;4G Device;0;Ada di Raw Data, namun ORG_ID: TFSMACEH3
6285882656071;20260327;SFACEHBDA14;4G Device;0;Ada di Raw Data, namun ORG_ID: TFSMACEH3
6285711949130;20260324;SFACEHLSW12;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711949133;20260327;SFACEHLSW12;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711949134;20260326;SFACEHLSW12;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711949135;20260324;SFACEHLSW12;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711948309;20260312;SFACEHLSW13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711948304;20260311;SFACEHLSW13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711948307;20260307;SFACEHLSW13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711948386;20260316;SFACEHLSW13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711948387;20260316;SFACEHLSW13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711948388;20260316;SFACEHLSW13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711948389;20260316;SFACEHLSW13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711948391;20260316;SFACEHLSW13;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947885;20260305;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947895;20260306;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947781;20260306;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947782;20260306;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947784;20260306;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947791;20260306;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947891;20260305;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947875;20260308;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947811;NOT FOUND;SFACEHLSW14;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6285711947883;20260309;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947738;20260309;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947841;20260310;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947838;20260312;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711951723;20260312;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656654;20260327;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656653;20260327;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656649;20260328;SFACEHLSW14;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656659;20260327;SFACEHLSW3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656670;20260327;SFACEHLSW3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656045;20260327;SFACEHLSW3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656048;20260327;SFACEHLSW3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656043;20260327;SFACEHLSW3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656044;20260327;SFACEHLSW3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656042;20260327;SFACEHLSW3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656562;20260327;SFACEHLSW3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656560;20260327;SFACEHLSW3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656561;20260327;SFACEHLSW3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656563;20260327;SFACEHLSW3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656564;20260327;SFACEHLSW3;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947881;20260310;TFSMLHOK2;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947898;20260314;TFSMLHOK2;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947904;20260314;TFSMLHOK2;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947514;20260314;TFSMLHOK2;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947518;20260325;TFSMLHOK2;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947521;20260325;TFSMLHOK2;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947520;20260325;TFSMLHOK2;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285711947507;20260325;TFSMLHOK2;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656029;20260325;TFSMLHOK1;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882655895;20260325;TFSMLHOK1;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
628588265894;NOT FOUND;TFSMLHOK1;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6285882656595;20260325;TFSMLHOK1;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656597;20260325;TFSMLHOK1;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656598;20260325;TFSMLHOK1;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6285882656593;20260325;TFSMLHOK1;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6289531789920;20260303;529461;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6289531789921;20260303;529461;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6289531789929;20260308;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
6289531789930;20260308;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
6289531789926;20260309;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
62895608130678;20260313;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
62895608130679;20260313;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
62895608130680;20260313;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
62895608130681;20260313;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
62895608130682;20260313;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
6289531794803;20260325;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
6289531794804;20260325;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
6289531794805;20260325;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
6289531794807;20260325;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
6289531794808;20260325;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
6289531794985;20260325;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
6289531794986;20260325;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
6289531794987;20260325;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
6289531794988;20260325;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
6289531794989;20260325;529461;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 529461
62895608130714;20260313;346938;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 346938
62895608130717;20260313;346938;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 346938
62895608130716;20260313;346938;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 346938
62895608130715;20260318;346938;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 346938
62895608130713;20260318;346938;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 346938
6289531794683;20260319;346938;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 346938
6289531794681;20260319;346938;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 346938
6289531794684;NOT FOUND;346938;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794686;NOT FOUND;346938;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794682;20260319;346938;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 346938
6289531794786;NOT FOUND;346938;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794787;NOT FOUND;346938;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794790;NOT FOUND;346938;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794788;NOT FOUND;346938;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794789;NOT FOUND;346938;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794723;NOT FOUND;346938;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794724;NOT FOUND;346938;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794725;NOT FOUND;346938;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794727;NOT FOUND;346938;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794729;NOT FOUND;346938;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
62895608130740;20260302;488378;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
62895608130738;20260302;488378;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
62895608130739;20260302;488378;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
62895608130742;20260302;488378;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
62895608130741;20260302;488378;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6289531790017;20260304;488378;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6289531789997;20260304;488378;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6289531789992;20260304;488378;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6289531789978;20260304;488378;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6289531789983;20260304;488378;4G Device;0;Sudah terhitung sebelumnya dari Raw Data
6289518631888;20260312;488378;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 488378
6289518631889;20260312;488378;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 488378
6289518631890;20260312;488378;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 488378
6289518631891;20260312;488378;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 488378
6289518631892;20260312;488378;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 488378
6289531794834;NOT FOUND;488378;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794830;NOT FOUND;488378;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794832;NOT FOUND;488378;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794835;NOT FOUND;488378;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794831;NOT FOUND;488378;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
62895608130794;20260312;496435;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 496435
62895608130793;20260312;496435;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 496435
62895608130795;20260312;496435;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 496435
62895608130796;20260312;496435;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 496435
62895608130797;20260312;496435;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 496435
6289531794863;20260319;496435;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 496435
6289531794864;20260319;496435;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 496435
6289531794859;20260319;496435;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 496435
6289531794862;20260319;496435;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 496435
6289531794861;20260319;496435;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 496435
6289531794675;NOT FOUND;496435;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794677;NOT FOUND;496435;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794680;NOT FOUND;496435;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794679;NOT FOUND;496435;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794678;NOT FOUND;496435;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
62895608130758;20260316;400372;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 400372
62895608130760;20260317;400372;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 400372
6289531794630;20260319;400372;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 400372
6289531794627;20260319;400372;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 400372
6289531794628;20260319;400372;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 400372
6289531794626;20260319;400372;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 400372
6289531794629;20260319;400372;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 400372
62895608130761;20260319;400372;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 400372
62895608130762;20260319;400372;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 400372
6289531794635;NOT FOUND;400372;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794634;NOT FOUND;400372;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794631;NOT FOUND;400372;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794633;NOT FOUND;400372;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794632;NOT FOUND;400372;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794641;20260319;400372;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 400372
6289531794643;NOT FOUND;403290;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794639;20260319;403290;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 403290
6289531794636;20260319;403290;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 403290
6289531794644;20260319;403290;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 403290
6289531794883;20260325;403290;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 403290
6289531794881;NOT FOUND;403290;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794882;NOT FOUND;403290;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794880;NOT FOUND;403290;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794879;NOT FOUND;403290;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531790116;20260318;403213;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 403213
6289531790114;20260318;403213;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 403213
6289531790117;20260318;403213;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 403213
6289531790112;20260327;403213;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 403213
6289531790127;20260319;403213;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 403213
6289531794699;20260319;403213;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 403213
6289531794701;20260319;403213;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 403213
6289531794698;20260319;403213;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 403213
6289531794702;20260319;403213;4G Device;1;Dilakukan Adjustment (1) untuk ORG_ID: 403213
6289531794707;NOT FOUND;0;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794691;NOT FOUND;0;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794708;NOT FOUND;0;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794744;20260325;0;4G Device;0;MSISDN tercatat di REGION: NORTHERN SUMATERA
6289531794743;20260325;0;4G Device;0;MSISDN tercatat di REGION: NORTHERN SUMATERA
6289531794745;20260325;0;4G Device;0;MSISDN tercatat di REGION: NORTHERN SUMATERA
6289531794742;20260325;0;4G Device;0;MSISDN tercatat di REGION: NORTHERN SUMATERA
6289531794741;20260325;0;4G Device;0;MSISDN tercatat di REGION: NORTHERN SUMATERA
6289531794666;20260325;0;4G Device;0;MSISDN tercatat di REGION: NORTHERN SUMATERA
6289531794663;20260325;0;4G Device;0;MSISDN tercatat di REGION: NORTHERN SUMATERA
6289531794667;20260325;0;4G Device;0;MSISDN tercatat di REGION: NORTHERN SUMATERA
6289531794665;20260325;0;4G Device;0;MSISDN tercatat di REGION: NORTHERN SUMATERA
6289531794664;20260325;0;4G Device;0;MSISDN tercatat di REGION: NORTHERN SUMATERA
6289531783926;NOT FOUND;0;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531789970;20260326;0;4G Device;0;MSISDN tercatat di REGION: NORTHERN SUMATERA
6289531794716;NOT FOUND;0;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794719;NOT FOUND;0;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794722;NOT FOUND;0;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794706;NOT FOUND;0;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794710;NOT FOUND;0;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794690;NOT FOUND;0;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531783925;NOT FOUND;0;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794689;NOT FOUND;0;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794688;NOT FOUND;0;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531794687;NOT FOUND;0;NOT FOUND;0;MSISDN tidak ditemukan di Raw Data
6289531789976;20260326;0;4G Device;0;MSISDN tercatat di REGION: NORTHERN SUMATERA
6289531789971;20260326;0;4G Device;0;MSISDN tercatat di REGION: NORTHERN SUMATERA
